"Season","IsScoringPlay","AbsoluteYardLine","StadiumName","StadiumTurf","OutdoorStadium","StadiumType","GameWeather","Temperature","Humidity","WindSpeed","PlayDesc","KickerName"
2010,0,26,"Texas Stadium","Sportfield Turf",1,"Indoor","",NA,0,"","44 yard field goal is No Good","Parker Monzo"
2010,0,18,"Texas Stadium","Sportfield Turf",1,"Indoor","Sunny skies",51,43,"","35 yard field goal is No Good","Parker Monzo"
2010,1,8,"Texas Stadium","Sportfield Turf",1,"Outdoor","Mostly overcast skies",84,49,"20","26 yard field goal is GOOD","Parker Monzo"
2010,1,28,"Lucas Oil Stadium","AstroTurf",0,"Retr. Roof-Closed","Cloudy",25,72,"17","46 yard field goal is GOOD","Parker Monzo"
2010,0,34,"Lincoln Financial Field","Grass",1,"Outdoor","Rain",40,66,"10","52 yard field goal is No Good","Parker Monzo"
2010,0,30,"Lucas Oil Stadium","AstroTurf",0,"Retr. Roof-Closed","Cloudy",25,72,"17","48 yard field goal is No Good","Parker Monzo"
2010,1,3,"Texas Stadium","Sportfield Turf",1,"Indoor","",NA,0,"","21 yard field goal is GOOD","Parker Monzo"
2010,1,35,"University Of Phoenix Stadium","Grass",1,"Dome","",64,30,"7","53 yard field goal is GOOD","Parker Monzo"
2010,0,41,"Texas Stadium","Sportfield Turf",1,"Indoor","",NA,0,"","59 yard field goal is No Good","Parker Monzo"
2010,1,20,"Edward Jones Dome","AstroTurf",0,"Dome","",NA,0,"","38 yard field goal is GOOD","Palmer Mongold"
2009,0,38,"ALLTEL Stadium","Grass",1,"Open","Sunny",75,55,"12","56 yard field goal is No Good","Palmer Mongold"
2017,1,25,"Nissan Field","Bermuda Grass",1,"Outdoors","Sunny",60,39,"4","43 yard field goal is GOOD","Palmer Mongold"
